category,comment,rating,date
Mobile Phone,"wow!😍 i got u baby!😁 ganda neto, nung una kinakabahan ako baka ma scammas ako,pero legit to!👍 ang bilis pa dumating, nakalagay feb26 p ang dating nya, pero 23 plng nreceive ko na!👏😊 thank u thank!😘 game na,rak na to!😅 ❤❤❤❤❤ ⭐⭐⭐⭐⭐",5,2/23/2021
Mobile Phone,Item is well-packed. Received it after a week of order. All inclusions are good and working fine. Charging time is as advertised 100mins fully charged.There is a free clear case for the phone. I have been using it for almost 3 weeks now and I have no problem with it. 👍👍👍,5,2/25/2021
Mobile Phone,"Delivery date Feb 15, Arrive date Feb 8 shipped feb 3 with free jelly case not ok with selfie cam. mas ok A3 ok sa games so far ok namam",5,2/8/2021
Mobile Phone,SUPERRRRRR WORTH IT!!! NAKAKAKABA LANG DAHIL BAYAD NA KASI TAPOS ANG TAGAL MG SHIPPING NIYA DAHIL SA MGA NABASA KO SA REVIEWS IN 4 DAYS RECEIVED NA NILA THEN UMABOT NG 9 DAYS. PERO OKAY LANG NAKAKAKABA LANG TALAGA SIYA HAHAHAHA. SO AYUN OK DIN YUNG RIDER INOPEN NAMIN SA HARAP NIYA PARA LANG SURE!!!,5,2/6/2021
Mobile Phone,Happy with my purchase. Maganda ung product maraming talent sa murang halaga. Mabilis din. Pinabilib ako ng android ios ako ever since. Masaya ako dito sa xiaomi redmi 9t. Sana tumagal at hindi bumagal. Salamat seller and shopee 😍🤩🤩,5,6/2/2021
Mobile Phone,Super ganda🥺🥺🥺 bilis nilang iship after 4days i got it already from ios to android huhu cant complain❤️❤️❤️❤️❤️❤️❤️❤️❤️,5,2/2/2021
Mobile Phone,"I've been using it for quite a while and it's hella hella worth it. If you're looking for an amazing budget phone where you can reasonably play games in and use for taking pictures, this is it. ",5,2/11/2021
Mobile Phone,Excellent quality for a budget phone so far! Very affordable price! Been using this Xiaomi redmi 9T for two weeks now and so far I don’t have any complain to this phone especially its battery that can last for almost 2 days if you’re only using it for text/chat or social media browsing. 👍🏻👍🏻👍🏻,5,2/22/2021
Mobile Phone,Kita naman po maganda ang quality ng phone !!! Nung una kinabahan ako kz baka damage na dumating samin buti nalang po safe na dumating at wala damage!!,5,3/6/2021
Mobile Phone,"ganda, buti nakahabol ako sa last stock. nagustuhan ng kapatid ko. mabait rin nagdeliver inantay nya mabuksan ko yung box bago umalis para malaman kung okay yung phone nung dumating. Mejo natagalan lang sa delivery di na umabot sa debut pero okay lang. Thank you.",5,5/25/2021
Mobile Phone,Ang ganda! Mabilis at safe ang delivery. Nireview ko sya sa Zeibiz YouTube Channel ko. Watch nyo before kayo bumili.,5,2/6/2021
Mobile Phone,"Shipped Fast, Orders recieved within a short period of time, also the qualities are good. Packing, Safe and secured till the next transaction",5,6/3/2021
Mobile Phone,"Yehey. Thank u so much seller for this legit and authentic product. 3 days from the day i purchased it, the unit is already in Ph. Tagal lang ma deliver ni JNT maybe because of the typhoon, it took 11 days to be delivered in our house. All in all, it took 14 days. Thank u so much😊",5,3/2/2021
Mobile Phone,thank youuuuu superrrrr gandaaaaaa matagal laaaaangggggg superrrrr. 2 weeeeeeekkkkkssss tiiiiinnnddddiiiiiiii hahahahahaahhaahhahaha 😘😘😘😘😘😘😘😘,5,4/26/2021
Mobile Phone,kaytagal kong hinintay.. na'misroute pa eh.. pero worth the wait naman.. super ganda po.. pati photos maganda.. and got it with 200pesos discount voucher.. yeeey.. super sulit na.. store is highly recommended..,5,4/22/2021
Mobile Phone,Legit! 100 percent! Thank you for this wonderful and legit item. And I have cashback pa na 150 pesos. Hindi po sya peke. Tunay po sya. Thank you for responsive representative. ,5,3/17/2021
Mobile Phone,"Thank you seller for shipping my order immediately. Unfortunately it took so long. Don’t know why. Anyway, I messaged Shopee  and then after almost 48hrs it’s in the delivery hub and was delivered after another day. Ordered April 9. It was supposed to be delivered by April 17 but we got it April 23.",5,4/26/2021
Mobile Phone,"Legit na legit. Kinakabahan ako actually dahil antagal dumating, exactly 7th day tapos bayad ko na siya. Gang sa dumating kanina and when i  open it, everything went well. Sealed with receipt. Will try it para macheck ko agad if working properly. Salamat seller, crossed finger for any issues. ☺️",5,2/10/2021
Mobile Phone,"Good quality; Well-packaged; Item shipped quickly   Item is same as indicated in the description box, what you see is what you get, nice! 💕💕💕   Got this for only 7.1k pesos, sulit~   Thanks 🙂   #shopeehaul",5,4/4/2021
Mobile Phone,Sulit na sulit for its price. Bili na mga suki!!!  Item was delivered successfully. Around a ~week ang delivery. Thank you seller!,5,3/15/2021
Mobile Phone,Walang fragile na nakalagay sa box although walang dent naman nung natanggap ko Akala ko may headset hehe Will update once maexplore yung phone ,5,4/13/2021
Mobile Phone,"I received the correct variant of this phone. Medyo natagalan nga lang sa pag ship. Jan 30 ako nag order. Feb 6 ko nareceive. Ang bagal bago maship. Meron na rin screen protector na nakakabit pero hindi siya tempered. Thank you, xiaomi!!",4,2/6/2021
Mobile Phone,"Shipped Fast, Orders recieved within a short period of time, also the qualities are good. Packing, Safe and secured till the next transaction",5,6/3/2021
Mobile Phone,"Shipped Fast, Orders recieved within a short period of time, also the qualities are good. Packing, Safe and secured till the next transaction",5,6/3/2021
Mobile Phone,"Bilis dumating!! Last February 5, 2021 pa dumating. Inorder ko last January 29, 2021. Super ganda talaga ng phone. Super sulit! Salamat Shopee!! Salamat Xiaomi!! :) :) Kudos to Entrego pala! For the safe delivery and quality handling. Sa uulitin!! :D",5,2/8/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,"nice xiaomi,   nice packaging, super secured  items received immediately and good condition  2 ocean green received  im just hoping with freebies next time, like headsets",5,2/4/2021
Mobile Phone,"Nice item. But the delivery tooks 3 & 1/2 weeks. And the date of delivery didn't achive. Overall, good quality . Nice specs. Sobra sa price range kaya quality. ",4,4/24/2021
Mobile Phone,Ordered: Mar 15 Shipped: Mar 16 Received: Mar 31  This phone is really a good buy. Battery lasts for about 2 days and no known issue as of the moment.My husband is really happy since I gave it as a gift on his birthday.The problem was the delivery took more than 2 weeks and it passed his big day. ,5,4/5/2021
Mobile Phone,legit 😍 thank you thank you thank you. sana oks sya will update the rate if we found unusual or defects (wag naman sana) 😁😁😁,5,4/26/2021
Mobile Phone,Thankyou so much seller 2nd time to purchase from this shop the seller is very accommodating.... The items is well packed and deliverred ahead of schedule... The unit is very nice,5,2/24/2021
Mobile Phone,value for money! a very good fone for a very good price! with all those phone features it is really really worth it!!! Thank you Xiaomi!!! Worth the wait! Im enjoying it. ,5,3/11/2021
Mobile Phone,thanks ok.nman cp......5 starsss⭐⭐⭐⭐⭐ ..............thanks sa shoppeee pay later kaya na order namin itong cp... installment...3months....,5,5/19/2021
Mobile Phone,"My partner really love and like this phone. This smartphone is way cheaper than the different branded phones. Has a great camera, bigger battery, and bigger storage than any other smartphones. Great buy! Thanks Xiaomi! ",5,3/2/2021
Mobile Phone,Got the item already. Indeed very fast transaction. This is my second purchase already. Thank you and looking forward to order again for your good deal items!,5,3/30/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,not worth it. bwesit,1,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,not worth it. Bwesit,1,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,"sira yung item, stop buying this",1,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,not worth it. bwesit,1,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,"sira yung item, stop buying this",1,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,Thank you for the very fast transaction for the fast delivery for the good packaging and for the very affordable item that I bought from your shop.,5,5/12/2021
Mobile Phone,"Yas order received!!! Grabe sobrang nice pangapat na order ko na to ng xiaomi di pa rin ako nabibigo lalo sa specs! Thank you so much, inupdate ko agad kasi super excited",5,2/25/2021
Mobile Phone,"Is this authentic? There's a dot on the screen and camera quality is poor, especially the front cam.Hope I can return the item!",5,4/20/2021
Mobile Phone,This is my second time to order in this shop.so im confident enough with their mobile phones.its just took so long to delivered.so better to have load of patience when ordering.,5,4/23/2021
Mobile Phone,Satisfied with the item. :) 1 wk after placing the order dun ko sya nareceive. :) ,5,2/22/2021
Mobile Phone,medyu natagalan lang sa shipping then nakaka kaba hahahahahaha btw maganda camera nya then sa battery naman ok lang matagal naman malobat😇,5,3/5/2021
Mobile Phone,Still transferring files from old phone and seems really fast. My niece likes this and may order another one soon. Thanks seller! Thanks Shopee!,5,2/5/2021
Mobile Phone,Finally! I received it earlier and check if lahat working. Maganda back camera. Storage is 128 pero syempre malaki system apps. Mabilis iset up. Ambilis shipped out. Thanks Xioami. First time to use Xioami. ❤️,5,2/9/2021
Mobile Phone,not worth it. bwesit,1,3/5/2021
Mobile Phone,Alright I will be there at ganid or syempre dahil sa kdrama yan ny state of the boy is just a question of the day and I have to go to the store and get some rest and feel better soon and,5,2/24/2021
Mobile Phone,"Legit!! Walang damage, okay packaging. Di gnun katagal shipping gaya ng mga nabasa ko sa ibang comments. Thank you!!! ",5,5/7/2021
Mobile Phone,I love this phone! Murang halaga pero smooth ang genshin 🤪🥰 Thanks for the fast delivery! Thank you for this budget phone! Thank you Hubby! 🤣,5,2/5/2021
Mobile Phone,Good quality and fast transaction.. More than 1 week lang dumating na agad.. Salamat po,5,5/7/2021
Mobile Phone,Perfect Valentines gift 🥰💖😘😊☺️ Sana mag tagal sya parang relationship namen charr 😂😜😅 SALAMAT SHOPPEE 🤗💖💘🌈🌻🌼🌸🌺🌹🌷💐🥰🥰,5,2/15/2021
Mobile Phone,"Tulad ng nabanggit sa itaas, bago ito. Sobrang gusto ko. Bago ito hanggang sa buksan ko ang package at irehistro ang warranty ng makina. Sa pangkalahatan, mahusay na gamitin nang walang anumang mga problema.",5,11/7/2021
Mobile Phone,Epekto ng potograpiya: napakahusay na mga pixel. Buhay ng baterya: malaking kapasidad ng baterya. Kalidad ng tunog sa komunikasyon: kalidad ng tunog. Hindi nabanggit ang kalidad ng tawag. Ipakita ang epekto: sobrang malinaw na screen. Bilis ng pagpapatakbo: ang mobile phone ay napakabilis at may mal,5,11/7/2021
